# x, y_true, y_pred
5.468750000000000000e-01 1.000000000000000000e+00 1.093750000000000000e-01 7.812500000000000000e-02 6.816406250000000000e-01 -9.908251996648687054e-10 -1.405686140060424805e-03
7.968750000000000000e-01 0.000000000000000000e+00 3.593750000000000000e-01 8.281250000000000000e-01 4.052734375000000000e-01 0.000000000000000000e+00 -4.973128437995910645e-03
2.968750000000000000e-01 1.000000000000000000e+00 8.593750000000000000e-01 3.281250000000000000e-01 7.939453125000000000e-01 -2.313582436741512538e-09 -4.567205905914306641e-05
4.218750000000000000e-01 0.000000000000000000e+00 2.343750000000000000e-01 7.031250000000000000e-01 7.246093750000000000e-01 0.000000000000000000e+00 -1.702785491943359375e-03
9.218750000000000000e-01 6.406250000000000000e-01 7.343750000000000000e-01 0.000000000000000000e+00 9.013671875000000000e-01 0.000000000000000000e+00 8.402317762374877930e-04
6.718750000000000000e-01 3.906250000000000000e-01 9.843750000000000000e-01 1.000000000000000000e+00 6.162109375000000000e-01 -6.278121911229561647e-10 6.068333983421325684e-03
0.000000000000000000e+00 8.906250000000000000e-01 4.843750000000000000e-01 4.531250000000000000e-01 6.992187500000000000e-01 0.000000000000000000e+00 -6.992518901824951172e-04
2.343750000000000000e-01 7.812500000000000000e-02 7.968750000000000000e-01 0.000000000000000000e+00 2.607421875000000000e-01 0.000000000000000000e+00 -2.375498414039611816e-03
7.343750000000000000e-01 1.000000000000000000e+00 2.968750000000000000e-01 6.406250000000000000e-01 6.738281250000000000e-02 -7.440566207606025273e-08 1.878425478935241699e-03
9.843750000000000000e-01 0.000000000000000000e+00 4.687500000000000000e-02 3.906250000000000000e-01 7.802734375000000000e-01 0.000000000000000000e+00 2.488017082214355469e-03
4.843750000000000000e-01 8.281250000000000000e-01 5.468750000000000000e-01 1.000000000000000000e+00 2.158203125000000000e-01 -3.909540780000497762e-08 -3.844231367111206055e-03
0.000000000000000000e+00 4.531250000000000000e-01 4.218750000000000000e-01 1.562500000000000000e-02 4.580078125000000000e-01 0.000000000000000000e+00 -1.335859298706054688e-03
1.000000000000000000e+00 9.531250000000000000e-01 9.218750000000000000e-01 5.156250000000000000e-01 5.351562500000000000e-01 -7.769317411643328342e-10 -3.046467900276184082e-03
6.093750000000000000e-01 2.031250000000000000e-01 6.718750000000000000e-01 0.000000000000000000e+00 5.781250000000000000e-01 0.000000000000000000e+00 1.571774482727050781e-04
1.093750000000000000e-01 7.031250000000000000e-01 1.718750000000000000e-01 1.000000000000000000e+00 9.042968750000000000e-01 -7.067734175691953169e-10 -3.583922982215881348e-03
0.000000000000000000e+00 2.343750000000000000e-01 2.656250000000000000e-01 9.843750000000000000e-01 3.193359375000000000e-01 0.000000000000000000e+00 -8.580684661865234375e-04
1.000000000000000000e+00 7.343750000000000000e-01 7.656250000000000000e-01 4.843750000000000000e-01 3.105468750000000000e-01 -2.631870010816328431e-08 3.018081188201904297e-03
8.281250000000000000e-01 0.000000000000000000e+00 5.156250000000000000e-01 7.343750000000000000e-01 5.371093750000000000e-01 0.000000000000000000e+00 -3.658354282379150391e-03
3.281250000000000000e-01 1.000000000000000000e+00 1.562500000000000000e-02 2.343750000000000000e-01 2.255859375000000000e-01 -2.093204276576443590e-09 -3.378644585609436035e-03
4.531250000000000000e-01 3.593750000000000000e-01 1.000000000000000000e+00 8.593750000000000000e-01 4.482421875000000000e-01 -1.175604413816699889e-08 -8.044093847274780273e-04
9.531250000000000000e-01 8.593750000000000000e-01 0.000000000000000000e+00 3.593750000000000000e-01 3.789062500000000000e-01 0.000000000000000000e+00 -7.059350609779357910e-03
1.000000000000000000e+00 1.093750000000000000e-01 1.406250000000000000e-01 6.093750000000000000e-01 2.128906250000000000e-01 -1.056012699507391517e-08 -2.089872956275939941e-03
2.031250000000000000e-01 6.093750000000000000e-01 6.406250000000000000e-01 0.000000000000000000e+00 3.300781250000000000e-01 0.000000000000000000e+00 -9.668022394180297852e-04
0.000000000000000000e+00 4.218750000000000000e-01 7.812500000000000000e-02 2.968750000000000000e-01 5.195312500000000000e-01 0.000000000000000000e+00 1.468271017074584961e-03
1.000000000000000000e+00 9.218750000000000000e-01 5.781250000000000000e-01 7.968750000000000000e-01 9.912109375000000000e-01 -5.061527308392044233e-10 3.413006663322448730e-03
8.906250000000000000e-01 1.718750000000000000e-01 8.281250000000000000e-01 0.000000000000000000e+00 6.279296875000000000e-01 0.000000000000000000e+00 -2.160266041755676270e-03
0.000000000000000000e+00 6.718750000000000000e-01 3.281250000000000000e-01 5.468750000000000000e-01 1.552734375000000000e-01 0.000000000000000000e+00 2.835641801357269287e-02
2.656250000000000000e-01 4.687500000000000000e-02 7.031250000000000000e-01 0.000000000000000000e+00 4.687500000000000000e-01 0.000000000000000000e+00 -1.363456249237060547e-05
1.000000000000000000e+00 5.468750000000000000e-01 2.031250000000000000e-01 9.218750000000000000e-01 2.998046875000000000e-01 -7.910493593499268172e-09 -1.386970281600952148e-03
5.156250000000000000e-01 2.968750000000000000e-01 0.000000000000000000e+00 1.718750000000000000e-01 5.761718750000000000e-02 0.000000000000000000e+00 2.227947115898132324e-03
1.562500000000000000e-02 1.000000000000000000e+00 9.531250000000000000e-01 6.718750000000000000e-01 1.396484375000000000e-01 -6.420803333462288265e-10 1.222759485244750977e-03
2.343750000000000000e-02 0.000000000000000000e+00 4.453125000000000000e-01 8.046875000000000000e-01 1.279296875000000000e-01 0.000000000000000000e+00 -3.192351758480072021e-02
5.234375000000000000e-01 8.984375000000000000e-01 1.000000000000000000e+00 3.046875000000000000e-01 4.980468750000000000e-02 -3.791464919800091593e-08 -1.070527881383895874e-01
7.734375000000000000e-01 0.000000000000000000e+00 6.953125000000000000e-01 5.546875000000000000e-01 3.769531250000000000e-01 0.000000000000000000e+00 -5.152508616447448730e-03
2.734375000000000000e-01 6.484375000000000000e-01 0.000000000000000000e+00 5.468750000000000000e-02 7.089843750000000000e-01 0.000000000000000000e+00 6.498694419860839844e-04
0.000000000000000000e+00 2.343750000000000000e-02 8.203125000000000000e-01 9.296875000000000000e-01 1.562500000000000000e-02 0.000000000000000000e+00 2.926121652126312256e-02
1.000000000000000000e+00 5.234375000000000000e-01 3.203125000000000000e-01 4.296875000000000000e-01 4.111328125000000000e-01 -2.926694619986847101e-08 -3.533482551574707031e-03
1.000000000000000000e+00 2.734375000000000000e-01 7.031250000000000000e-02 6.796875000000000000e-01 8.886718750000000000e-02 -1.780868252865275281e-08 4.289004206657409668e-02
0.000000000000000000e+00 7.734375000000000000e-01 5.703125000000000000e-01 1.796875000000000000e-01 8.330078125000000000e-01 0.000000000000000000e+00 1.004636287689208984e-04
2.109375000000000000e-01 0.000000000000000000e+00 1.328125000000000000e-01 4.921875000000000000e-01 4.912109375000000000e-01 0.000000000000000000e+00 1.192107796669006348e-03
7.109375000000000000e-01 1.000000000000000000e+00 6.328125000000000000e-01 9.921875000000000000e-01 8.564453125000000000e-01 -1.085465883843284018e-10 2.723798155784606934e-03
9.609375000000000000e-01 4.609375000000000000e-01 1.000000000000000000e+00 2.421875000000000000e-01 3.125000000000000000e-02 -1.336216115532806725e-08 1.716995239257812500e-02
4.609375000000000000e-01 9.609375000000000000e-01 3.828125000000000000e-01 1.000000000000000000e+00 1.728515625000000000e-01 -1.033750418599765908e-08 -2.199575304985046387e-03
3.359375000000000000e-01 3.359375000000000000e-01 1.000000000000000000e+00 3.671875000000000000e-01 4.091796875000000000e-01 -2.483001715347654681e-08 -3.496140241622924805e-03
1.000000000000000000e+00 8.359375000000000000e-01 7.812500000000000000e-03 8.671875000000000000e-01 4.345703125000000000e-01 -1.590889503466641486e-10 5.286931991577148438e-04
5.859375000000000000e-01 8.593750000000000000e-02 0.000000000000000000e+00 1.171875000000000000e-01 8.203125000000000000e-01 0.000000000000000000e+00 5.480334162712097168e-03
8.593750000000000000e-02 1.000000000000000000e+00 7.578125000000000000e-01 6.171875000000000000e-01 6.484375000000000000e-01 -2.393723441684869613e-09 8.060038089752197266e-05
1.171875000000000000e-01 1.171875000000000000e-01 1.000000000000000000e+00 6.484375000000000000e-01 7.285156250000000000e-01 -1.176544528469491979e-09 -2.101525664329528809e-03
1.000000000000000000e+00 6.171875000000000000e-01 1.640625000000000000e-01 1.484375000000000000e-01 1.337890625000000000e-01 -2.200102677818449592e-08 -7.277905941009521484e-03
8.671875000000000000e-01 3.671875000000000000e-01 4.140625000000000000e-01 1.000000000000000000e+00 1.123046875000000000e-01 -4.135625886192428879e-08 8.077934384346008301e-03
3.671875000000000000e-01 8.671875000000000000e-01 9.140625000000000000e-01 0.000000000000000000e+00 8.730468750000000000e-01 0.000000000000000000e+00 2.615854144096374512e-03
4.921875000000000000e-01 4.921875000000000000e-01 0.000000000000000000e+00 5.234375000000000000e-01 6.123046875000000000e-01 0.000000000000000000e+00 -1.640215516090393066e-03
9.921875000000000000e-01 1.000000000000000000e+00 5.390625000000000000e-01 2.343750000000000000e-02 8.935546875000000000e-01 -9.497702103955507624e-12 6.339102983474731445e-04
1.000000000000000000e+00 2.421875000000000000e-01 7.890625000000000000e-01 7.734375000000000000e-01 6.406250000000000000e-01 -3.986697638680425371e-09 7.645040750503540039e-04
0.000000000000000000e+00 7.421875000000000000e-01 2.890625000000000000e-01 2.734375000000000000e-01 1.962890625000000000e-01 0.000000000000000000e+00 8.881285786628723145e-03
0.000000000000000000e+00 3.046875000000000000e-01 9.765625000000000000e-01 8.593750000000000000e-02 7.626953125000000000e-01 0.000000000000000000e+00 1.935377717018127441e-03
6.796875000000000000e-01 8.046875000000000000e-01 4.765625000000000000e-01 1.000000000000000000e+00 7.050781250000000000e-01 -5.412043702079927243e-09 2.828270196914672852e-03
9.296875000000000000e-01 5.468750000000000000e-02 2.265625000000000000e-01 0.000000000000000000e+00 5.039062500000000000e-01 0.000000000000000000e+00 9.465664625167846680e-04
4.296875000000000000e-01 5.546875000000000000e-01 1.000000000000000000e+00 8.359375000000000000e-01 7.597656250000000000e-01 -4.259417263341447324e-09 1.431301236152648926e-03
3.046875000000000000e-01 1.796875000000000000e-01 3.515625000000000000e-01 0.000000000000000000e+00 1.113281250000000000e-01 0.000000000000000000e+00 5.322605371475219727e-03
1.000000000000000000e+00 6.796875000000000000e-01 8.515625000000000000e-01 7.109375000000000000e-01 7.500000000000000000e-01 -2.797668763321325969e-09 1.675531268119812012e-03
5.546875000000000000e-01 0.000000000000000000e+00 6.015625000000000000e-01 4.609375000000000000e-01 7.929687500000000000e-01 0.000000000000000000e+00 -1.182287931442260742e-03
5.468750000000000000e-02 9.296875000000000000e-01 0.000000000000000000e+00 9.609375000000000000e-01 6.865234375000000000e-01 0.000000000000000000e+00 -2.247557044029235840e-03
3.906250000000000000e-02 0.000000000000000000e+00 9.296875000000000000e-01 3.515625000000000000e-01 8.837890625000000000e-01 0.000000000000000000e+00 -7.794648408889770508e-04
5.390625000000000000e-01 1.000000000000000000e+00 4.296875000000000000e-01 8.515625000000000000e-01 2.949218750000000000e-01 -2.452335223779300577e-08 -5.413651466369628906e-03
1.000000000000000000e+00 3.828125000000000000e-01 1.796875000000000000e-01 1.015625000000000000e-01 4.863281250000000000e-01 -4.142401976992005075e-09 -2.800896763801574707e-03
2.890625000000000000e-01 8.828125000000000000e-01 6.796875000000000000e-01 1.000000000000000000e+00 7.988281250000000000e-01 -1.846791497506217183e-09 9.780973196029663086e-04
4.140625000000000000e-01 2.578125000000000000e-01 3.046875000000000000e-01 0.000000000000000000e+00 3.310546875000000000e-01 0.000000000000000000e+00 2.514466643333435059e-03
9.140625000000000000e-01 7.578125000000000000e-01 1.000000000000000000e+00 9.765625000000000000e-01 1.796875000000000000e-01 -1.201012733709205804e-09 -5.089148879051208496e-03
6.640625000000000000e-01 0.000000000000000000e+00 5.546875000000000000e-01 2.265625000000000000e-01 5.644531250000000000e-01 0.000000000000000000e+00 -1.500651240348815918e-03
1.640625000000000000e-01 5.078125000000000000e-01 0.000000000000000000e+00 7.265625000000000000e-01 5.957031250000000000e-02 0.000000000000000000e+00 -1.221800297498703003e-01
2.265625000000000000e-01 4.453125000000000000e-01 1.000000000000000000e+00 9.140625000000000000e-01 1.494140625000000000e-01 -1.717161524084076518e-08 -8.585393428802490234e-03
7.265625000000000000e-01 1.000000000000000000e+00 2.421875000000000000e-01 4.140625000000000000e-01 6.552734375000000000e-01 -6.833187349286617973e-09 -3.330156207084655762e-03
9.765625000000000000e-01 1.953125000000000000e-01 0.000000000000000000e+00 6.640625000000000000e-01 6.513671875000000000e-01 0.000000000000000000e+00 8.741915225982666016e-04
0.000000000000000000e+00 6.953125000000000000e-01 9.921875000000000000e-01 1.640625000000000000e-01 4.267578125000000000e-01 0.000000000000000000e+00 2.823352813720703125e-03
0.000000000000000000e+00 7.031250000000000000e-02 1.171875000000000000e-01 7.890625000000000000e-01 3.837890625000000000e-01 0.000000000000000000e+00 -1.315504312515258789e-03
8.515625000000000000e-01 1.000000000000000000e+00 6.171875000000000000e-01 2.890625000000000000e-01 4.296875000000000000e-02 -5.036358174947963562e-08 -9.317444264888763428e-02
6.015625000000000000e-01 0.000000000000000000e+00 8.671875000000000000e-01 5.390625000000000000e-01 5.488281250000000000e-01 0.000000000000000000e+00 -5.107849836349487305e-03
0.000000000000000000e+00 8.203125000000000000e-01 3.671875000000000000e-01 3.906250000000000000e-02 1.347656250000000000e-01 0.000000000000000000e+00 -1.255631446838378906e-02
7.031250000000000000e-02 0.000000000000000000e+00 2.109375000000000000e-01 1.953125000000000000e-01 9.863281250000000000e-02 0.000000000000000000e+00 -3.852692246437072754e-02
5.703125000000000000e-01 8.515625000000000000e-01 1.000000000000000000e+00 6.953125000000000000e-01 4.990234375000000000e-01 -9.025134417584013136e-09 -3.322079777717590332e-03
8.203125000000000000e-01 1.015625000000000000e-01 9.609375000000000000e-01 0.000000000000000000e+00 7.871093750000000000e-01 0.000000000000000000e+00 -2.413257956504821777e-03
3.203125000000000000e-01 1.000000000000000000e+00 4.609375000000000000e-01 9.453125000000000000e-01 9.980468750000000000e-01 -5.030137972816817182e-10 -1.622900366783142090e-03
4.453125000000000000e-01 2.265625000000000000e-01 5.859375000000000000e-01 0.000000000000000000e+00 2.353515625000000000e-01 0.000000000000000000e+00 4.614606499671936035e-03
9.453125000000000000e-01 1.000000000000000000e+00 8.593750000000000000e-02 5.703125000000000000e-01 7.910156250000000000e-01 -3.535073622717987973e-10 -1.447379589080810547e-03
6.953125000000000000e-01 4.765625000000000000e-01 0.000000000000000000e+00 3.203125000000000000e-01 8.876953125000000000e-01 0.000000000000000000e+00 1.497507095336914062e-03
1.953125000000000000e-01 9.765625000000000000e-01 8.359375000000000000e-01 1.000000000000000000e+00 8.906250000000000000e-01 -1.119588519116199166e-10 2.142637968063354492e-04
0.000000000000000000e+00 3.906250000000000000e-02 3.984375000000000000e-01 5.078125000000000000e-01 8.007812500000000000e-01 0.000000000000000000e+00 -1.537173986434936523e-03
1.000000000000000000e+00 5.390625000000000000e-01 8.984375000000000000e-01 7.812500000000000000e-03 5.429687500000000000e-01 -1.616321937403242259e-10 -8.550733327865600586e-04
8.828125000000000000e-01 0.000000000000000000e+00 6.484375000000000000e-01 7.578125000000000000e-01 9.375000000000000000e-01 0.000000000000000000e+00 2.171710133552551270e-03
3.828125000000000000e-01 7.890625000000000000e-01 0.000000000000000000e+00 2.578125000000000000e-01 5.537109375000000000e-01 0.000000000000000000e+00 -2.377077937126159668e-03
0.000000000000000000e+00 4.140625000000000000e-01 7.734375000000000000e-01 6.328125000000000000e-01 2.988281250000000000e-01 0.000000000000000000e+00 6.767049431800842285e-03
1.000000000000000000e+00 9.140625000000000000e-01 2.734375000000000000e-01 1.328125000000000000e-01 8.291015625000000000e-01 -5.595154894955101099e-10 -3.563761711120605469e-04
5.078125000000000000e-01 0.000000000000000000e+00 2.343750000000000000e-02 8.828125000000000000e-01 1.250000000000000000e-01 0.000000000000000000e+00 -2.326041460037231445e-03
0.000000000000000000e+00 6.640625000000000000e-01 5.234375000000000000e-01 3.828125000000000000e-01 8.583984375000000000e-01 0.000000000000000000e+00 -1.361966133117675781e-04
0.000000000000000000e+00 3.320312500000000000e-01 7.851562500000000000e-01 9.414062500000000000e-01 4.882812500000000000e-02 0.000000000000000000e+00 -1.900836825370788574e-03
5.117187500000000000e-01 8.320312500000000000e-01 2.851562500000000000e-01 0.000000000000000000e+00 4.960937500000000000e-01 0.000000000000000000e+00 -6.843209266662597656e-04
1.000000000000000000e+00 8.203125000000000000e-02 3.515625000000000000e-02 6.914062500000000000e-01 1.005859375000000000e-01 -2.810062182945216591e-09 9.622618556022644043e-03
0.000000000000000000e+00 5.820312500000000000e-01 5.351562500000000000e-01 1.914062500000000000e-01 7.392578125000000000e-01 0.000000000000000000e+00 2.574324607849121094e-04
3.867187500000000000e-01 2.070312500000000000e-01 4.101562500000000000e-01 1.000000000000000000e+00 2.763671875000000000e-01 -3.303702911239270179e-08 -1.682221889495849609e-03
8.867187500000000000e-01 7.070312500000000000e-01 9.101562500000000000e-01 0.000000000000000000e+00 6.250000000000000000e-02 0.000000000000000000e+00 -3.592753410339355469e-02
6.367187500000000000e-01 4.570312500000000000e-01 6.601562500000000000e-01 1.000000000000000000e+00 1.523437500000000000e-01 -7.804976576153421775e-08 2.595467865467071533e-02
0.000000000000000000e+00 9.570312500000000000e-01 1.601562500000000000e-01 6.640625000000000000e-02 4.511718750000000000e-01 0.000000000000000000e+00 -3.674075007438659668e-03
1.992187500000000000e-01 1.953125000000000000e-02 1.000000000000000000e+00 2.539062500000000000e-01 1.093750000000000000e-01 -3.012545324310167416e-09 1.162202656269073486e-02
6.992187500000000000e-01 1.000000000000000000e+00 9.765625000000000000e-02 7.539062500000000000e-01 7.021484375000000000e-01 -1.929026938185529616e-09 -1.832023262977600098e-03
9.492187500000000000e-01 2.695312500000000000e-01 3.476562500000000000e-01 0.000000000000000000e+00 8.398437500000000000e-02 0.000000000000000000e+00 1.976683735847473145e-03
4.492187500000000000e-01 7.695312500000000000e-01 1.000000000000000000e+00 5.039062500000000000e-01 2.060546875000000000e-01 -5.231383681802981300e-08 -7.721036672592163086e-04
3.242187500000000000e-01 3.945312500000000000e-01 0.000000000000000000e+00 3.789062500000000000e-01 7.529296875000000000e-01 0.000000000000000000e+00 -8.906424045562744141e-05
8.242187500000000000e-01 8.945312500000000000e-01 1.000000000000000000e+00 8.789062500000000000e-01 3.085937500000000000e-01 -3.381624535947480581e-09 -3.305360674858093262e-03
5.742187500000000000e-01 1.445312500000000000e-01 1.000000000000000000e+00 1.289062500000000000e-01 9.482421875000000000e-01 -7.181703010061823989e-10 9.694546461105346680e-04
7.421875000000000000e-02 1.000000000000000000e+00 4.726562500000000000e-01 6.289062500000000000e-01 8.984375000000000000e-02 -2.677945332152376068e-08 -4.375316202640533447e-02
1.054687500000000000e-01 0.000000000000000000e+00 6.640625000000000000e-02 5.976562500000000000e-01 7.382812500000000000e-01 0.000000000000000000e+00 -2.011969685554504395e-03
6.054687500000000000e-01 6.757812500000000000e-01 5.664062500000000000e-01 0.000000000000000000e+00 7.656250000000000000e-01 0.000000000000000000e+00 6.862878799438476562e-04
8.554687500000000000e-01 4.257812500000000000e-01 1.000000000000000000e+00 8.476562500000000000e-01 4.589843750000000000e-02 -2.958677747244564671e-08 -3.152759373188018799e-02
3.554687500000000000e-01 9.257812500000000000e-01 0.000000000000000000e+00 3.476562500000000000e-01 8.505859375000000000e-01 0.000000000000000000e+00 -1.738592982292175293e-03
4.804687500000000000e-01 0.000000000000000000e+00 6.914062500000000000e-01 7.226562500000000000e-01 5.097656250000000000e-01 0.000000000000000000e+00 -3.372311592102050781e-03
1.000000000000000000e+00 8.007812500000000000e-01 1.914062500000000000e-01 2.226562500000000000e-01 8.085937500000000000e-01 -1.581723974020121659e-09 -8.348524570465087891e-04
7.304687500000000000e-01 5.078125000000000000e-02 4.414062500000000000e-01 1.000000000000000000e+00 9.853515625000000000e-01 -4.316330071141294411e-10 2.432599663734436035e-03
2.304687500000000000e-01 5.507812500000000000e-01 1.000000000000000000e+00 4.726562500000000000e-01 9.267578125000000000e-01 -3.029568373946744941e-09 5.140751600265502930e-04
0.000000000000000000e+00 4.882812500000000000e-01 2.539062500000000000e-01 1.601562500000000000e-01 6.054687500000000000e-02 0.000000000000000000e+00 1.805041730403900146e-02
6.679687500000000000e-01 9.882812500000000000e-01 7.539062500000000000e-01 1.000000000000000000e+00 9.472656250000000000e-01 -9.522837379760673571e-11 2.201035618782043457e-03
9.179687500000000000e-01 2.382812500000000000e-01 1.000000000000000000e+00 4.101562500000000000e-01 5.087890625000000000e-01 -4.033598344221900334e-09 -4.906177520751953125e-03
4.179687500000000000e-01 7.382812500000000000e-01 0.000000000000000000e+00 9.101562500000000000e-01 7.490234375000000000e-01 0.000000000000000000e+00 -2.744242548942565918e-03
2.929687500000000000e-01 0.000000000000000000e+00 8.789062500000000000e-01 3.515625000000000000e-02 8.779296875000000000e-01 0.000000000000000000e+00 8.370429277420043945e-04
7.929687500000000000e-01 1.000000000000000000e+00 3.789062500000000000e-01 5.351562500000000000e-01 5.263671875000000000e-01 -1.262226412279687793e-08 -3.629967570304870605e-03
5.429687500000000000e-01 3.632812500000000000e-01 0.000000000000000000e+00 2.851562500000000000e-01 9.335937500000000000e-01 0.000000000000000000e+00 2.660185098648071289e-03
4.296875000000000000e-02 1.000000000000000000e+00 6.289062500000000000e-01 7.851562500000000000e-01 3.339843750000000000e-01 -3.731337905321652215e-09 -1.422032713890075684e-03
5.859375000000000000e-02 0.000000000000000000e+00 3.320312500000000000e-01 3.945312500000000000e-01 7.607421875000000000e-01 0.000000000000000000e+00 -4.394352436065673828e-04
1.000000000000000000e+00 5.664062500000000000e-01 8.320312500000000000e-01 8.945312500000000000e-01 1.650390625000000000e-01 -1.507305213976906089e-08 -5.676150321960449219e-03
8.085937500000000000e-01 3.164062500000000000e-01 5.820312500000000000e-01 0.000000000000000000e+00 5.234375000000000000e-01 0.000000000000000000e+00 -5.624294281005859375e-04
0.000000000000000000e+00 8.164062500000000000e-01 8.203125000000000000e-02 6.445312500000000000e-01 7.666015625000000000e-01 0.000000000000000000e+00 -1.555576920509338379e-03
0.000000000000000000e+00 4.414062500000000000e-01 9.570312500000000000e-01 2.695312500000000000e-01 9.003906250000000000e-01 0.000000000000000000e+00 1.626595854759216309e-03
1.000000000000000000e+00 9.414062500000000000e-01 4.570312500000000000e-01 7.695312500000000000e-01 5.859375000000000000e-02 -1.720290043749628239e-08 -1.773284375667572021e-02
