# x, y_true, y_pred
1.000000000000000000e+00 5.000000000000000000e-01 3.398437500000000000e-01 -2.909804486250777700e-08 1.410678029060363770e-02
0.000000000000000000e+00 5.000000000000000000e-01 3.906250000000000000e-02 0.000000000000000000e+00 -1.242688298225402832e-02
5.000000000000000000e-01 1.000000000000000000e+00 7.050781250000000000e-01 -6.881134773095709534e-09 -8.405148983001708984e-04
5.000000000000000000e-01 0.000000000000000000e+00 1.523437500000000000e-01 0.000000000000000000e+00 1.241707801818847656e-02
7.500000000000000000e-01 0.000000000000000000e+00 6.250000000000000000e-01 0.000000000000000000e+00 -3.705680370330810547e-03
2.500000000000000000e-01 1.000000000000000000e+00 5.722656250000000000e-01 -8.219690705857374269e-09 9.332597255706787109e-04
0.000000000000000000e+00 2.500000000000000000e-01 3.320312500000000000e-02 0.000000000000000000e+00 -8.006095886230468750e-04
1.000000000000000000e+00 7.500000000000000000e-01 3.144531250000000000e-01 -2.274477850505718379e-08 1.126199960708618164e-02
1.000000000000000000e+00 2.500000000000000000e-01 9.843750000000000000e-01 -1.615412137390137559e-09 2.012073993682861328e-03
0.000000000000000000e+00 7.500000000000000000e-01 6.503906250000000000e-01 0.000000000000000000e+00 -8.112370967864990234e-03
7.500000000000000000e-01 1.000000000000000000e+00 7.226562500000000000e-01 -4.539487896693117364e-09 4.068315029144287109e-04
2.500000000000000000e-01 0.000000000000000000e+00 3.125000000000000000e-01 0.000000000000000000e+00 1.584112644195556641e-03
3.750000000000000000e-01 0.000000000000000000e+00 9.960937500000000000e-01 0.000000000000000000e+00 4.206359386444091797e-03
6.250000000000000000e-01 1.000000000000000000e+00 2.324218750000000000e-01 -4.108248674583592219e-08 2.562612295150756836e-03
0.000000000000000000e+00 6.250000000000000000e-01 2.539062500000000000e-01 0.000000000000000000e+00 -2.098351716995239258e-03
1.000000000000000000e+00 3.750000000000000000e-01 9.863281250000000000e-01 -2.094425743948136187e-09 1.989305019378662109e-03
1.000000000000000000e+00 8.750000000000000000e-01 2.363281250000000000e-01 -1.675650551646867825e-08 6.762236356735229492e-03
0.000000000000000000e+00 1.250000000000000000e-01 7.871093750000000000e-01 0.000000000000000000e+00 2.815842628479003906e-03
1.250000000000000000e-01 1.000000000000000000e+00 5.253906250000000000e-01 -5.352770671152029536e-09 8.615255355834960938e-04
8.750000000000000000e-01 0.000000000000000000e+00 9.902343750000000000e-01 0.000000000000000000e+00 1.655578613281250000e-03
6.250000000000000000e-01 0.000000000000000000e+00 3.339843750000000000e-01 0.000000000000000000e+00 -1.505166292190551758e-03
3.750000000000000000e-01 1.000000000000000000e+00 4.453125000000000000e-01 -1.772761137885936478e-08 5.272895097732543945e-03
0.000000000000000000e+00 3.750000000000000000e-01 4.335937500000000000e-01 0.000000000000000000e+00 -1.913487911224365234e-03
1.000000000000000000e+00 6.250000000000000000e-01 8.750000000000000000e-01 -3.250423485923192857e-09 1.764386892318725586e-03
1.000000000000000000e+00 1.250000000000000000e-01 7.714843750000000000e-01 -2.026023349088745817e-09 5.057156085968017578e-04
0.000000000000000000e+00 8.750000000000000000e-01 3.710937500000000000e-02 0.000000000000000000e+00 -3.598532080650329590e-02
8.750000000000000000e-01 1.000000000000000000e+00 1.386718750000000000e-01 -2.463869464008894283e-08 -9.344965219497680664e-03
1.250000000000000000e-01 0.000000000000000000e+00 5.878906250000000000e-01 0.000000000000000000e+00 1.965552568435668945e-03
1.875000000000000000e-01 0.000000000000000000e+00 7.167968750000000000e-01 0.000000000000000000e+00 2.669990062713623047e-03
8.125000000000000000e-01 1.000000000000000000e+00 2.226562500000000000e-01 -2.567578505363599106e-08 6.027400493621826172e-03
0.000000000000000000e+00 8.125000000000000000e-01 2.343750000000000000e-02 0.000000000000000000e+00 1.009294390678405762e-02
1.000000000000000000e+00 1.875000000000000000e-01 4.902343750000000000e-01 -8.927999672891928640e-09 2.431154251098632812e-03
1.000000000000000000e+00 6.875000000000000000e-01 3.535156250000000000e-01 -2.292289025263016811e-08 1.120805740356445312e-02
0.000000000000000000e+00 3.125000000000000000e-01 1.562500000000000000e-02 0.000000000000000000e+00 -2.138435840606689453e-03
3.125000000000000000e-01 1.000000000000000000e+00 2.148437500000000000e-01 -3.963016936836538662e-08 -2.444535493850708008e-03
6.875000000000000000e-01 0.000000000000000000e+00 7.734375000000000000e-01 0.000000000000000000e+00 -1.099526882171630859e-03
9.375000000000000000e-01 0.000000000000000000e+00 9.355468750000000000e-01 0.000000000000000000e+00 8.868277072906494141e-04
6.250000000000000000e-02 1.000000000000000000e+00 7.500000000000000000e-01 -1.124283999232034148e-09 -7.403314113616943359e-03
0.000000000000000000e+00 6.250000000000000000e-02 8.320312500000000000e-01 0.000000000000000000e+00 4.622340202331542969e-03
1.000000000000000000e+00 9.375000000000000000e-01 6.562500000000000000e-01 -1.627843970730680212e-09 3.105521202087402344e-03
1.000000000000000000e+00 4.375000000000000000e-01 3.437500000000000000e-01 -2.810220323112844198e-08 1.337847113609313965e-02
0.000000000000000000e+00 5.625000000000000000e-01 4.296875000000000000e-01 0.000000000000000000e+00 -3.948211669921875000e-03
5.625000000000000000e-01 1.000000000000000000e+00 8.847656250000000000e-01 -3.320129726702703010e-09 -1.740992069244384766e-03
4.375000000000000000e-01 0.000000000000000000e+00 4.550781250000000000e-01 0.000000000000000000e+00 -1.551568508148193359e-03
3.125000000000000000e-01 0.000000000000000000e+00 6.816406250000000000e-01 0.000000000000000000e+00 1.165986061096191406e-03
6.875000000000000000e-01 1.000000000000000000e+00 5.273437500000000000e-01 -1.154081630261316604e-08 2.546787261962890625e-03
