x,y,t,u_true,u_pred
2.727272808551788330e-01,5.454545617103576660e-01,7.599999904632568359e-01,-5.256612896919250488e-01,-2.880376577377319336e-01
2.727272808551788330e-01,6.363636255264282227e-01,7.599999904632568359e-01,-4.830754101276397705e-01,-2.648674547672271729e-01
2.727272808551788330e-01,7.272727489471435547e-01,7.599999904632568359e-01,-4.013534784317016602e-01,-2.203796654939651489e-01
2.727272808551788330e-01,8.181818127632141113e-01,7.599999904632568359e-01,-2.871163785457611084e-01,-1.580112874507904053e-01
2.727272808551788330e-01,9.090909361839294434e-01,7.599999904632568359e-01,-1.496187150478363037e-01,-8.258798718452453613e-02
3.636363744735717773e-01,9.090909361839294434e-02,7.599999904632568359e-01,-1.800835430622100830e-01,-9.797766059637069702e-02
3.636363744735717773e-01,1.818181872367858887e-01,7.599999904632568359e-01,-3.455777764320373535e-01,-1.889532357454299927e-01
3.636363744735717773e-01,2.727272808551788330e-01,7.599999904632568359e-01,-4.830754101276397705e-01,-2.643817365169525146e-01
3.636363744735717773e-01,3.636363744735717773e-01,7.599999904632568359e-01,-5.814370512962341309e-01,-3.182234466075897217e-01
3.636363744735717773e-01,4.545454680919647217e-01,7.599999904632568359e-01,-6.326941251754760742e-01,-3.462994992733001709e-01
3.636363744735717773e-01,5.454545617103576660e-01,7.599999904632568359e-01,-6.326941251754760742e-01,-3.463924229145050049e-01
3.636363744735717773e-01,6.363636255264282227e-01,7.599999904632568359e-01,-5.814370512962341309e-01,-3.184943795204162598e-01
3.636363744735717773e-01,7.272727489471435547e-01,7.599999904632568359e-01,-4.830752909183502197e-01,-2.648381888866424561e-01
3.636363744735717773e-01,8.181818127632141113e-01,7.599999904632568359e-01,-3.455777466297149658e-01,-1.896331012248992920e-01
3.636363744735717773e-01,9.090909361839294434e-01,7.599999904632568359e-01,-1.800834089517593384e-01,-9.876669198274612427e-02
4.545454680919647217e-01,9.090909361839294434e-02,7.599999904632568359e-01,-1.959589719772338867e-01,-1.055535525083541870e-01
4.545454680919647217e-01,1.818181872367858887e-01,7.599999904632568359e-01,-3.760424852371215820e-01,-2.046910077333450317e-01
4.545454680919647217e-01,2.727272808551788330e-01,7.599999904632568359e-01,-5.256612896919250488e-01,-2.868539392948150635e-01
4.545454680919647217e-01,3.636363744735717773e-01,7.599999904632568359e-01,-6.326941251754760742e-01,-3.455072343349456787e-01
4.545454680919647217e-01,4.545454680919647217e-01,7.599999904632568359e-01,-6.884698271751403809e-01,-3.761155307292938232e-01
4.545454680919647217e-01,5.454545617103576660e-01,7.599999904632568359e-01,-6.884698271751403809e-01,-3.762863278388977051e-01
4.545454680919647217e-01,6.363636255264282227e-01,7.599999904632568359e-01,-6.326941251754760742e-01,-3.459962904453277588e-01
4.545454680919647217e-01,7.272727489471435547e-01,7.599999904632568359e-01,-5.256611704826354980e-01,-2.876461148262023926e-01
4.545454680919647217e-01,8.181818127632141113e-01,7.599999904632568359e-01,-3.760424554347991943e-01,-2.058300673961639404e-01
4.545454680919647217e-01,9.090909361839294434e-01,7.599999904632568359e-01,-1.959588229656219482e-01,-1.070109829306602478e-01
5.454545617103576660e-01,9.090909361839294434e-02,7.599999904632568359e-01,-1.959589719772338867e-01,-1.051018014550209045e-01
5.454545617103576660e-01,1.818181872367858887e-01,7.599999904632568359e-01,-3.760424852371215820e-01,-2.039436399936676025e-01
5.454545617103576660e-01,2.727272808551788330e-01,7.599999904632568359e-01,-5.256612896919250488e-01,-2.860026955604553223e-01
5.454545617103576660e-01,3.636363744735717773e-01,7.599999904632568359e-01,-6.326941251754760742e-01,-3.446582853794097900e-01
5.454545617103576660e-01,4.545454680919647217e-01,7.599999904632568359e-01,-6.884698271751403809e-01,-3.752794563770294189e-01
5.454545617103576660e-01,5.454545617103576660e-01,7.599999904632568359e-01,-6.884698271751403809e-01,-3.754997849464416504e-01
5.454545617103576660e-01,6.363636255264282227e-01,7.599999904632568359e-01,-6.326941251754760742e-01,-3.453106284141540527e-01
5.454545617103576660e-01,7.272727489471435547e-01,7.599999904632568359e-01,-5.256611704826354980e-01,-2.870686352252960205e-01
5.454545617103576660e-01,8.181818127632141113e-01,7.599999904632568359e-01,-3.760424554347991943e-01,-2.053639143705368042e-01
5.454545617103576660e-01,9.090909361839294434e-01,7.599999904632568359e-01,-1.959588229656219482e-01,-1.066788956522941589e-01
6.363636255264282227e-01,9.090909361839294434e-02,7.599999904632568359e-01,-1.800835430622100830e-01,-9.678296744823455811e-02
6.363636255264282227e-01,1.818181872367858887e-01,7.599999904632568359e-01,-3.455777764320373535e-01,-1.870091259479522705e-01
6.363636255264282227e-01,2.727272808551788330e-01,7.599999904632568359e-01,-4.830754101276397705e-01,-2.621297538280487061e-01
6.363636255264282227e-01,3.636363744735717773e-01,7.599999904632568359e-01,-5.814370512962341309e-01,-3.159344196319580078e-01
6.363636255264282227e-01,4.545454680919647217e-01,7.599999904632568359e-01,-6.326941251754760742e-01,-3.440509140491485596e-01
6.363636255264282227e-01,5.454545617103576660e-01,7.599999904632568359e-01,-6.326941251754760742e-01,-3.442778289318084717e-01
6.363636255264282227e-01,6.363636255264282227e-01,7.599999904632568359e-01,-5.814370512962341309e-01,-3.165981769561767578e-01
6.363636255264282227e-01,7.272727489471435547e-01,7.599999904632568359e-01,-4.830752909183502197e-01,-2.631737887859344482e-01
6.363636255264282227e-01,8.181818127632141113e-01,7.599999904632568359e-01,-3.455777466297149658e-01,-1.882500797510147095e-01
6.363636255264282227e-01,9.090909361839294434e-01,7.599999904632568359e-01,-1.800834089517593384e-01,-9.779374301433563232e-02
7.272727489471435547e-01,9.090909361839294434e-02,7.599999904632568359e-01,-1.496187895536422729e-01,-8.036257326602935791e-02
7.272727489471435547e-01,1.818181872367858887e-01,7.599999904632568359e-01,-2.871163189411163330e-01,-1.549305617809295654e-01
7.272727489471435547e-01,2.727272808551788330e-01,7.599999904632568359e-01,-4.013534784317016602e-01,-2.171534448862075806e-01
7.272727489471435547e-01,3.636363744735717773e-01,7.599999904632568359e-01,-4.830752909183502197e-01,-2.617529928684234619e-01
7.272727489471435547e-01,4.545454680919647217e-01,7.599999904632568359e-01,-5.256611704826354980e-01,-2.850544750690460205e-01
7.272727489471435547e-01,5.454545617103576660e-01,7.599999904632568359e-01,-5.256611704826354980e-01,-2.852269113063812256e-01
7.272727489471435547e-01,6.363636255264282227e-01,7.599999904632568359e-01,-4.830752909183502197e-01,-2.622582614421844482e-01
7.272727489471435547e-01,7.272727489471435547e-01,7.599999904632568359e-01,-4.013533890247344971e-01,-2.179644405841827393e-01
7.272727489471435547e-01,8.181818127632141113e-01,7.599999904632568359e-01,-2.871163189411163330e-01,-1.559002995491027832e-01
7.272727489471435547e-01,9.090909361839294434e-01,7.599999904632568359e-01,-1.496186852455139160e-01,-8.105365931987762451e-02
8.181818127632141113e-01,9.090909361839294434e-02,7.599999904632568359e-01,-1.070328503847122192e-01,-5.657670274376869202e-02
8.181818127632141113e-01,1.818181872367858887e-01,7.599999904632568359e-01,-2.053945213556289673e-01,-1.100367605686187744e-01
8.181818127632141113e-01,2.727272808551788330e-01,7.599999904632568359e-01,-2.871163785457611084e-01,-1.546169668436050415e-01
8.181818127632141113e-01,3.636363744735717773e-01,7.599999904632568359e-01,-3.455777466297149658e-01,-1.864981502294540405e-01
8.181818127632141113e-01,4.545454680919647217e-01,7.599999904632568359e-01,-3.760424554347991943e-01,-2.030821889638900757e-01
8.181818127632141113e-01,5.454545617103576660e-01,7.599999904632568359e-01,-3.760424554347991943e-01,-2.031463980674743652e-01
8.181818127632141113e-01,6.363636255264282227e-01,7.599999904632568359e-01,-3.455777466297149658e-01,-1.867184937000274658e-01
8.181818127632141113e-01,7.272727489471435547e-01,7.599999904632568359e-01,-2.871163189411163330e-01,-1.551044285297393799e-01
8.181818127632141113e-01,8.181818127632141113e-01,7.599999904632568359e-01,-2.053945064544677734e-01,-1.108719557523727417e-01
8.181818127632141113e-01,9.090909361839294434e-01,7.599999904632568359e-01,-1.070327684283256531e-01,-5.765189602971076965e-02
9.090909361839294434e-01,9.090909361839294434e-02,7.599999904632568359e-01,-5.577570572495460510e-02,-2.766503766179084778e-02
9.090909361839294434e-01,1.818181872367858887e-01,7.599999904632568359e-01,-1.070327907800674438e-01,-5.613188073039054871e-02
9.090909361839294434e-01,2.727272808551788330e-01,7.599999904632568359e-01,-1.496187150478363037e-01,-7.963629812002182007e-02
9.090909361839294434e-01,3.636363744735717773e-01,7.599999904632568359e-01,-1.800834089517593384e-01,-9.626384079456329346e-02
9.090909361839294434e-01,4.545454680919647217e-01,7.599999904632568359e-01,-1.959588229656219482e-01,-1.047801673412322998e-01
9.090909361839294434e-01,5.454545617103576660e-01,7.599999904632568359e-01,-1.959588229656219482e-01,-1.046902164816856384e-01
9.090909361839294434e-01,6.363636255264282227e-01,7.599999904632568359e-01,-1.800834089517593384e-01,-9.605741500854492188e-02
9.090909361839294434e-01,7.272727489471435547e-01,7.599999904632568359e-01,-1.496186852455139160e-01,-7.956229150295257568e-02
9.090909361839294434e-01,8.181818127632141113e-01,7.599999904632568359e-01,-1.070327684283256531e-01,-5.658864602446556091e-02
9.090909361839294434e-01,9.090909361839294434e-01,7.599999904632568359e-01,-5.577566474676132202e-02,-2.911343052983283997e-02
9.090909361839294434e-02,9.090909361839294434e-02,7.500000000000000000e-01,-2.608783915638923645e-02,-1.510765124112367630e-02
9.090909361839294434e-02,1.818181872367858887e-01,7.500000000000000000e-01,-5.006219074130058289e-02,-3.034694865345954895e-02
9.090909361839294434e-02,2.727272808551788330e-01,7.500000000000000000e-01,-6.998080760240554810e-02,-4.275934770703315735e-02
9.090909361839294434e-02,3.636363744735717773e-01,7.500000000000000000e-01,-8.422998338937759399e-02,-5.143728479743003845e-02
9.090909361839294434e-02,4.545454680919647217e-01,7.500000000000000000e-01,-9.165535867214202881e-02,-5.582478642463684082e-02
9.090909361839294434e-02,5.454545617103576660e-01,7.500000000000000000e-01,-9.165535867214202881e-02,-5.572888627648353577e-02
9.090909361839294434e-02,6.363636255264282227e-01,7.500000000000000000e-01,-8.422998338937759399e-02,-5.130739510059356689e-02
9.090909361839294434e-02,7.272727489471435547e-01,7.500000000000000000e-01,-6.998079270124435425e-02,-4.300514608621597290e-02
9.090909361839294434e-02,8.181818127632141113e-01,7.500000000000000000e-01,-5.006218329071998596e-02,-3.149816021323204041e-02
9.090909361839294434e-02,9.090909361839294434e-01,7.500000000000000000e-01,-2.608782052993774414e-02,-1.767792180180549622e-02
1.818181872367858887e-01,9.090909361839294434e-02,7.500000000000000000e-01,-5.006219074130058289e-02,-2.992948517203330994e-02
1.818181872367858887e-01,1.818181872367858887e-01,7.500000000000000000e-01,-9.606862813234329224e-02,-5.897339805960655212e-02
1.818181872367858887e-01,2.727272808551788330e-01,7.500000000000000000e-01,-1.342921853065490723e-01,-8.307163417339324951e-02
1.818181872367858887e-01,3.636363744735717773e-01,7.500000000000000000e-01,-1.616361588239669800e-01,-1.002764403820037842e-01
1.818181872367858887e-01,4.545454680919647217e-01,7.500000000000000000e-01,-1.758853346109390259e-01,-1.092664599418640137e-01
1.818181872367858887e-01,5.454545617103576660e-01,7.500000000000000000e-01,-1.758853346109390259e-01,-1.094024330377578735e-01
1.818181872367858887e-01,6.363636255264282227e-01,7.500000000000000000e-01,-1.616361588239669800e-01,-1.007626801729202271e-01
1.818181872367858887e-01,7.272727489471435547e-01,7.500000000000000000e-01,-1.342921406030654907e-01,-8.405587822198867798e-02
1.818181872367858887e-01,8.181818127632141113e-01,7.500000000000000000e-01,-9.606862068176269531e-02,-6.059223040938377380e-02
1.818181872367858887e-01,9.090909361839294434e-01,7.500000000000000000e-01,-5.006215348839759827e-02,-3.226621076464653015e-02
2.727272808551788330e-01,9.090909361839294434e-02,7.500000000000000000e-01,-6.998080760240554810e-02,-4.196652397513389587e-02
2.727272808551788330e-01,1.818181872367858887e-01,7.500000000000000000e-01,-1.342921853065490723e-01,-8.253198862075805664e-02
2.727272808551788330e-01,2.727272808551788330e-01,7.500000000000000000e-01,-1.877240091562271118e-01,-1.162957251071929932e-01
2.727272808551788330e-01,3.636363744735717773e-01,7.500000000000000000e-01,-2.259475439786911011e-01,-1.405064612627029419e-01
2.727272808551788330e-01,4.545454680919647217e-01,7.500000000000000000e-01,-2.458661347627639771e-01,-1.532593369483947754e-01
2.727272808551788330e-01,5.454545617103576660e-01,7.500000000000000000e-01,-2.458661347627639771e-01,-1.535362005233764648e-01
2.727272808551788330e-01,6.363636255264282227e-01,7.500000000000000000e-01,-2.259475439786911011e-01,-1.413305401802062988e-01
2.727272808551788330e-01,7.272727489471435547e-01,7.500000000000000000e-01,-1.877239644527435303e-01,-1.176121905446052551e-01
2.727272808551788330e-01,8.181818127632141113e-01,7.500000000000000000e-01,-1.342921555042266846e-01,-8.422594517469406128e-02
2.727272808551788330e-01,9.090909361839294434e-01,7.500000000000000000e-01,-6.998075544834136963e-02,-4.381712898612022400e-02
3.636363744735717773e-01,9.090909361839294434e-02,7.500000000000000000e-01,-8.422998338937759399e-02,-5.024834349751472473e-02
3.636363744735717773e-01,1.818181872367858887e-01,7.500000000000000000e-01,-1.616361588239669800e-01,-9.904105216264724731e-02
3.636363744735717773e-01,2.727272808551788330e-01,7.500000000000000000e-01,-2.259475439786911011e-01,-1.396648734807968140e-01
3.636363744735717773e-01,3.636363744735717773e-01,7.500000000000000000e-01,-2.719539701938629150e-01,-1.688261628150939941e-01
3.636363744735717773e-01,4.545454680919647217e-01,7.500000000000000000e-01,-2.959282994270324707e-01,-1.842422485351562500e-01
3.636363744735717773e-01,5.454545617103576660e-01,7.500000000000000000e-01,-2.959282994270324707e-01,-1.846152245998382568e-01
3.636363744735717773e-01,6.363636255264282227e-01,7.500000000000000000e-01,-2.719539701938629150e-01,-1.698471605777740479e-01
3.636363744735717773e-01,7.272727489471435547e-01,7.500000000000000000e-01,-2.259474843740463257e-01,-1.411025375127792358e-01
3.636363744735717773e-01,8.181818127632141113e-01,7.500000000000000000e-01,-1.616361290216445923e-01,-1.006295159459114075e-01
3.636363744735717773e-01,9.090909361839294434e-01,7.500000000000000000e-01,-8.422992378473281860e-02,-5.161065980792045593e-02
4.545454680919647217e-01,9.090909361839294434e-02,7.500000000000000000e-01,-9.165535867214202881e-02,-5.439729616045951843e-02
4.545454680919647217e-01,1.818181872367858887e-01,7.500000000000000000e-01,-1.758853346109390259e-01,-1.072726249694824219e-01
4.545454680919647217e-01,2.727272808551788330e-01,7.500000000000000000e-01,-2.458661347627639771e-01,-1.514077931642532349e-01
4.545454680919647217e-01,3.636363744735717773e-01,7.500000000000000000e-01,-2.959282994270324707e-01,-1.831342577934265137e-01
4.545454680919647217e-01,4.545454680919647217e-01,7.500000000000000000e-01,-3.220161199569702148e-01,-1.999183446168899536e-01
4.545454680919647217e-01,5.454545617103576660e-01,7.500000000000000000e-01,-3.220161199569702148e-01,-2.003474831581115723e-01
4.545454680919647217e-01,6.363636255264282227e-01,7.500000000000000000e-01,-2.959282994270324707e-01,-1.842859536409378052e-01
4.545454680919647217e-01,7.272727489471435547e-01,7.500000000000000000e-01,-2.458660751581192017e-01,-1.529559642076492310e-01
4.545454680919647217e-01,8.181818127632141113e-01,7.500000000000000000e-01,-1.758853048086166382e-01,-1.087901815772056580e-01
4.545454680919647217e-01,9.090909361839294434e-01,7.500000000000000000e-01,-9.165528416633605957e-02,-5.526657029986381531e-02
5.454545617103576660e-01,9.090909361839294434e-02,7.500000000000000000e-01,-9.165535867214202881e-02,-5.441233143210411072e-02
5.454545617103576660e-01,1.818181872367858887e-01,7.500000000000000000e-01,-1.758853346109390259e-01,-1.068247184157371521e-01
5.454545617103576660e-01,2.727272808551788330e-01,7.500000000000000000e-01,-2.458661347627639771e-01,-1.507944762706756592e-01
5.454545617103576660e-01,3.636363744735717773e-01,7.500000000000000000e-01,-2.959282994270324707e-01,-1.824970096349716187e-01
5.454545617103576660e-01,4.545454680919647217e-01,7.500000000000000000e-01,-3.220161199569702148e-01,-1.992729753255844116e-01
5.454545617103576660e-01,5.454545617103576660e-01,7.500000000000000000e-01,-3.220161199569702148e-01,-1.997196674346923828e-01
5.454545617103576660e-01,6.363636255264282227e-01,7.500000000000000000e-01,-2.959282994270324707e-01,-1.837094277143478394e-01
5.454545617103576660e-01,7.272727489471435547e-01,7.500000000000000000e-01,-2.458660751581192017e-01,-1.524161994457244873e-01
5.454545617103576660e-01,8.181818127632141113e-01,7.500000000000000000e-01,-1.758853048086166382e-01,-1.082523837685585022e-01
5.454545617103576660e-01,9.090909361839294434e-01,7.500000000000000000e-01,-9.165528416633605957e-02,-5.470084026455879211e-02
6.363636255264282227e-01,9.090909361839294434e-02,7.500000000000000000e-01,-8.422998338937759399e-02,-5.013829842209815979e-02
6.363636255264282227e-01,1.818181872367858887e-01,7.500000000000000000e-01,-1.616361588239669800e-01,-9.782163798809051514e-02
6.363636255264282227e-01,2.727272808551788330e-01,7.500000000000000000e-01,-2.259475439786911011e-01,-1.380224078893661499e-01
6.363636255264282227e-01,3.636363744735717773e-01,7.500000000000000000e-01,-2.719539701938629150e-01,-1.671185493469238281e-01
6.363636255264282227e-01,4.545454680919647217e-01,7.500000000000000000e-01,-2.959282994270324707e-01,-1.825463622808456421e-01
6.363636255264282227e-01,5.454545617103576660e-01,7.500000000000000000e-01,-2.959282994270324707e-01,-1.829807758331298828e-01
6.363636255264282227e-01,6.363636255264282227e-01,7.500000000000000000e-01,-2.719539701938629150e-01,-1.683071404695510864e-01
6.363636255264282227e-01,7.272727489471435547e-01,7.500000000000000000e-01,-2.259474843740463257e-01,-1.396068483591079712e-01
6.363636255264282227e-01,8.181818127632141113e-01,7.500000000000000000e-01,-1.616361290216445923e-01,-9.911718964576721191e-02
6.363636255264282227e-01,9.090909361839294434e-01,7.500000000000000000e-01,-8.422992378473281860e-02,-5.004962906241416931e-02
7.272727489471435547e-01,9.090909361839294434e-02,7.500000000000000000e-01,-6.998079270124435425e-02,-4.122399166226387024e-02
7.272727489471435547e-01,1.818181872367858887e-01,7.500000000000000000e-01,-1.342921406030654907e-01,-8.070467412471771240e-02
7.272727489471435547e-01,2.727272808551788330e-01,7.500000000000000000e-01,-1.877239644527435303e-01,-1.140796095132827759e-01
7.272727489471435547e-01,3.636363744735717773e-01,7.500000000000000000e-01,-2.259474843740463257e-01,-1.382936984300613403e-01
7.272727489471435547e-01,4.545454680919647217e-01,7.500000000000000000e-01,-2.458660751581192017e-01,-1.511597633361816406e-01
7.272727489471435547e-01,5.454545617103576660e-01,7.500000000000000000e-01,-2.458660751581192017e-01,-1.515511274337768555e-01
7.272727489471435547e-01,6.363636255264282227e-01,7.500000000000000000e-01,-2.259474843740463257e-01,-1.393860727548599243e-01
7.272727489471435547e-01,7.272727489471435547e-01,7.500000000000000000e-01,-1.877239346504211426e-01,-1.156084388494491577e-01
7.272727489471435547e-01,8.181818127632141113e-01,7.500000000000000000e-01,-1.342921257019042969e-01,-8.212190121412277222e-02
7.272727489471435547e-01,9.090909361839294434e-01,7.500000000000000000e-01,-6.998074054718017578e-02,-4.164146259427070618e-02
8.181818127632141113e-01,9.090909361839294434e-02,7.500000000000000000e-01,-5.006218329071998596e-02,-2.832863852381706238e-02
8.181818127632141113e-01,1.818181872367858887e-01,7.500000000000000000e-01,-9.606862068176269531e-02,-5.680995061993598938e-02
8.181818127632141113e-01,2.727272808551788330e-01,7.500000000000000000e-01,-1.342921555042266846e-01,-8.084819465875625610e-02
8.181818127632141113e-01,3.636363744735717773e-01,7.500000000000000000e-01,-1.616361290216445923e-01,-9.828531742095947266e-02
8.181818127632141113e-01,4.545454680919647217e-01,7.500000000000000000e-01,-1.758853048086166382e-01,-1.075588241219520569e-01
8.181818127632141113e-01,5.454545617103576660e-01,7.500000000000000000e-01,-1.758853048086166382e-01,-1.078864187002182007e-01
8.181818127632141113e-01,6.363636255264282227e-01,7.500000000000000000e-01,-1.616361290216445923e-01,-9.922432899475097656e-02
8.181818127632141113e-01,7.272727489471435547e-01,7.500000000000000000e-01,-1.342921257019042969e-01,-8.228518813848495483e-02
8.181818127632141113e-01,8.181818127632141113e-01,7.500000000000000000e-01,-9.606861323118209839e-02,-5.849586799740791321e-02
8.181818127632141113e-01,9.090909361839294434e-01,7.500000000000000000e-01,-5.006214603781700134e-02,-2.990012988448143005e-02
9.090909361839294434e-01,9.090909361839294434e-02,7.500000000000000000e-01,-2.608782052993774414e-02,-1.311959046870470047e-02
9.090909361839294434e-01,1.818181872367858887e-01,7.500000000000000000e-01,-5.006215348839759827e-02,-2.834954857826232910e-02
9.090909361839294434e-01,2.727272808551788330e-01,7.500000000000000000e-01,-6.998075544834136963e-02,-4.107701033353805542e-02
9.090909361839294434e-01,3.636363744735717773e-01,7.500000000000000000e-01,-8.422992378473281860e-02,-5.027659237384796143e-02
9.090909361839294434e-01,4.545454680919647217e-01,7.500000000000000000e-01,-9.165528416633605957e-02,-5.518176406621932983e-02
9.090909361839294434e-01,5.454545617103576660e-01,7.500000000000000000e-01,-9.165528416633605957e-02,-5.542170628905296326e-02
9.090909361839294434e-01,6.363636255264282227e-01,7.500000000000000000e-01,-8.422992378473281860e-02,-5.095316097140312195e-02
9.090909361839294434e-01,7.272727489471435547e-01,7.500000000000000000e-01,-6.998074054718017578e-02,-4.215018823742866516e-02
9.090909361839294434e-01,8.181818127632141113e-01,7.500000000000000000e-01,-5.006214603781700134e-02,-2.985638007521629333e-02
9.090909361839294434e-01,9.090909361839294434e-01,7.500000000000000000e-01,-2.608780004084110260e-02,-1.530687976628541946e-02
9.090909361839294434e-02,9.090909361839294434e-02,7.400000095367431641e-01,8.665198460221290588e-03,2.709659747779369354e-03
9.090909361839294434e-02,1.818181872367858887e-01,7.400000095367431641e-01,1.662839017808437347e-02,3.912380896508693695e-03
9.090909361839294434e-02,2.727272808551788330e-01,7.400000095367431641e-01,2.324445359408855438e-02,5.067843012511730194e-03
9.090909361839294434e-02,3.636363744735717773e-01,7.400000095367431641e-01,2.797738462686538696e-02,5.882210098206996918e-03
9.090909361839294434e-02,4.545454680919647217e-01,7.400000095367431641e-01,3.044375590980052948e-02,6.213928572833538055e-03
9.090909361839294434e-02,5.454545617103576660e-01,7.400000095367431641e-01,3.044375590980052948e-02,6.042792461812496185e-03
9.090909361839294434e-02,6.363636255264282227e-01,7.400000095367431641e-01,2.797738462686538696e-02,5.388955585658550262e-03
9.090909361839294434e-02,7.272727489471435547e-01,7.400000095367431641e-01,2.324444800615310669e-02,4.260077141225337982e-03
9.090909361839294434e-02,8.181818127632141113e-01,7.400000095367431641e-01,1.662839017808437347e-02,2.618963830173015594e-03
9.090909361839294434e-02,9.090909361839294434e-01,7.400000095367431641e-01,8.665191940963268280e-03,3.706319257616996765e-04
1.818181872367858887e-01,9.090909361839294434e-02,7.400000095367431641e-01,1.662839017808437347e-02,5.096773616969585419e-03
1.818181872367858887e-01,1.818181872367858887e-01,7.400000095367431641e-01,3.190964460372924805e-02,6.535525433719158173e-03
1.818181872367858887e-01,2.727272808551788330e-01,7.400000095367431641e-01,4.460577666759490967e-02,7.834455929696559906e-03
1.818181872367858887e-01,3.636363744735717773e-01,7.400000095367431641e-01,5.368820577859878540e-02,8.714403025805950165e-03
1.818181872367858887e-01,4.545454680919647217e-01,7.400000095367431641e-01,5.842113867402076721e-02,9.021266363561153412e-03
1.818181872367858887e-01,5.454545617103576660e-01,7.400000095367431641e-01,5.842113867402076721e-02,8.719905279576778412e-03
1.818181872367858887e-01,6.363636255264282227e-01,7.400000095367431641e-01,5.368820577859878540e-02,7.822061888873577118e-03
1.818181872367858887e-01,7.272727489471435547e-01,7.400000095367431641e-01,4.460576549172401428e-02,6.381123326718807220e-03
1.818181872367858887e-01,8.181818127632141113e-01,7.400000095367431641e-01,3.190964460372924805e-02,4.430617205798625946e-03
1.818181872367858887e-01,9.090909361839294434e-01,7.400000095367431641e-01,1.662837900221347809e-02,1.904244534671306610e-03
2.727272808551788330e-01,9.090909361839294434e-02,7.400000095367431641e-01,2.324445359408855438e-02,6.591250188648700714e-03
2.727272808551788330e-01,1.818181872367858887e-01,7.400000095367431641e-01,4.460577666759490967e-02,8.629015646874904633e-03
2.727272808551788330e-01,2.727272808551788330e-01,7.400000095367431641e-01,6.235340982675552368e-02,1.027504634112119675e-02
2.727272808551788330e-01,3.636363744735717773e-01,7.400000095367431641e-01,7.504953444004058838e-02,1.130644883960485458e-02
2.727272808551788330e-01,4.545454680919647217e-01,7.400000095367431641e-01,8.166559040546417236e-02,1.160968001931905746e-02
2.727272808551788330e-01,5.454545617103576660e-01,7.400000095367431641e-01,8.166559040546417236e-02,1.122214924544095993e-02
2.727272808551788330e-01,6.363636255264282227e-01,7.400000095367431641e-01,7.504953444004058838e-02,1.020205672830343246e-02
2.727272808551788330e-01,7.272727489471435547e-01,7.400000095367431641e-01,6.235339492559432983e-02,8.611823432147502899e-03
2.727272808551788330e-01,8.181818127632141113e-01,7.400000095367431641e-01,4.460576921701431274e-02,6.539802066981792450e-03
2.727272808551788330e-01,9.090909361839294434e-01,7.400000095367431641e-01,2.324443683028221130e-02,4.039282910525798798e-03
3.636363744735717773e-01,9.090909361839294434e-02,7.400000095367431641e-01,2.797738462686538696e-02,7.093289867043495178e-03
3.636363744735717773e-01,1.818181872367858887e-01,7.400000095367431641e-01,5.368820577859878540e-02,1.003201771527528763e-02
3.636363744735717773e-01,2.727272808551788330e-01,7.400000095367431641e-01,7.504953444004058838e-02,1.219764072448015213e-02
3.636363744735717773e-01,3.636363744735717773e-01,7.400000095367431641e-01,9.033078700304031372e-02,1.347024273127317429e-02
3.636363744735717773e-01,4.545454680919647217e-01,7.400000095367431641e-01,9.829397499561309814e-02,1.380352582782506943e-02
3.636363744735717773e-01,5.454545617103576660e-01,7.400000095367431641e-01,9.829397499561309814e-02,1.334848534315824509e-02
3.636363744735717773e-01,6.363636255264282227e-01,7.400000095367431641e-01,9.033078700304031372e-02,1.226456370204687119e-02
3.636363744735717773e-01,7.272727489471435547e-01,7.400000095367431641e-01,7.504951953887939453e-02,1.063718926161527634e-02
3.636363744735717773e-01,8.181818127632141113e-01,7.400000095367431641e-01,5.368819832801818848e-02,8.583071641623973846e-03
3.636363744735717773e-01,9.090909361839294434e-01,7.400000095367431641e-01,2.797736413776874542e-02,6.253304891288280487e-03
4.545454680919647217e-01,9.090909361839294434e-02,7.400000095367431641e-01,3.044375590980052948e-02,6.758412811905145645e-03
4.545454680919647217e-01,1.818181872367858887e-01,7.400000095367431641e-01,5.842113867402076721e-02,1.066746283322572708e-02
4.545454680919647217e-01,2.727272808551788330e-01,7.400000095367431641e-01,8.166559040546417236e-02,1.331058610230684280e-02
4.545454680919647217e-01,3.636363744735717773e-01,7.400000095367431641e-01,9.829397499561309814e-02,1.479092519730329514e-02
4.545454680919647217e-01,4.545454680919647217e-01,7.400000095367431641e-01,1.069591641426086426e-01,1.519034709781408310e-02
4.545454680919647217e-01,5.454545617103576660e-01,7.400000095367431641e-01,1.069591641426086426e-01,1.471291389316320419e-02
4.545454680919647217e-01,6.363636255264282227e-01,7.400000095367431641e-01,9.829397499561309814e-02,1.358839776366949081e-02
4.545454680919647217e-01,7.272727489471435547e-01,7.400000095367431641e-01,8.166556805372238159e-02,1.196766179054975510e-02
4.545454680919647217e-01,8.181818127632141113e-01,7.400000095367431641e-01,5.842113122344017029e-02,1.001181732863187790e-02
4.545454680919647217e-01,9.090909361839294434e-01,7.400000095367431641e-01,3.044373355805873871e-02,7.914672605693340302e-03
5.454545617103576660e-01,9.090909361839294434e-02,7.400000095367431641e-01,3.044375590980052948e-02,5.993383005261421204e-03
5.454545617103576660e-01,1.818181872367858887e-01,7.400000095367431641e-01,5.842113867402076721e-02,1.057651918381452560e-02
